book_img,book_title,book_price,book_score,book_page,book_genre,color,atmosphere,art_reputation,keyword
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791168127500.jpg,오로라,"11,700",9.3,650,standard,"['White', 'Beige', 'Purple']","['mysterious', 'dreamlike', 'emotional']",390,"['제주', '오로라', '다짐']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791190749527.jpg,인생 박물관,"13,500",9.72,750,standard,"['Beige', 'Brown']","['calm', 'luxurious', 'dreamlike']",394,"['인간', '자살', '상황']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788932034829.jpg,내 여자의 열매,"12,600",9.76,700,standard,"['Beige', 'Brown', 'White']","['calm', 'luxurious', 'bright']",408,"['열매', '소설집', '여자']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788936434595.jpg,채식주의자,"13,500",9.56,750,standard,"['Pink', 'Purple']","['luxurious', 'dreamlike', 'emotional']",420,"['채식주의자', '폭력', '공명']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788998441074.jpg,나는 소망한다 내게 금지된 것을,"13,500",9.84,750,standard,"['Beige', 'Purple']","['calm', 'luxurious', 'dreamlike']",335,"['페미니즘', '여성', '감금']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791141601102.jpg,사랑과 결함,"14,850",9.59,820,standard,"['Beige', 'Brown']","['calm', 'dreamlike', 'fresh']",400,"['결함', '사랑', '예소연']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791141607241.jpg,빛과 멜로디,"14,850",9.82,820,standard,"['White', 'Purple']","['mysterious', 'warm', 'dreamlike']",400,"['호위', '조해진', '사람']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788936439026.jpg,경우 없는 세계,"13,500",9.92,750,standard,"['Beige', 'Purple']","['calm', 'emotional', 'colorful']",348,"['백온유', '온유', '진정']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788998441081.jpg,희망,"17,820",9.85,990,standard,"['Pink', 'red', 'Purple']","['mysterious', 'calm', 'emotional']",390,"['양귀자', '제목', '희망']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937473036.jpg,밤의 여행자들,"12,600",8.93,700,standard,"['Beige', 'White', 'Purple']","['mysterious', 'dreamlike', 'emotional']",379,"['재난', '일행', '매니저']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937473074.jpg,한국이 싫어서,"12,600",9.39,700,standard,"['White', 'Brown', 'Green']","['warm', 'bright', 'dreamlike']",393,"['호주', '직장', '친구']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791167370280.jpg,완전한 행복,"16,020",9.57,890,standard,"['Beige', 'Black', 'White']","['mysterious', 'dreamlike', 'emotional']",425,"['오리', '행복', '불협화음']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791190885621.jpg,내가 되는 꿈,"13,500",9.89,750,standard,"['Beige', 'Brown', 'White']","['calm', 'warm', 'luxurious']",400,"['현대문학', '실천문학', '특집']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791172130633.jpg,입속 지느러미,"13,500",9.61,750,standard,"['Beige', 'Pink']","['mysterious', 'luxurious', 'emotional']",420,"['지느러미', '입속', '외삼촌']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788982819278.jpg,고래,"13,500",9.4,750,standard,"['Beige', 'Brown']","['mysterious', 'dreamlike', 'emotional']",402,"['설화', '공간', '소설']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788932020006.jpg,바람이 분다 가라,"12,600",9.69,700,standard,"['Yellow', 'Black', 'Beige']","['mysterious', 'calm', 'dreamlike']",412,"['진실', '한강', '촉망']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937428234.jpg,비눗방울 퐁,"13,500",10.0,750,standard,"['Beige', 'Brown']","['mysterious', 'dreamlike', 'emotional']",379,"['이유리', '이별', '고통']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788925536828.jpg,젊은 날의 초상,"13,500",9.88,750,standard,"['Beige', 'Yellow', 'Brown']","['calm', 'dreamlike', 'fresh']",373,"['젊은이', '방황', '청춘']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193506882.jpg,영숙과 제이드,"16,020",10.0,890,standard,"['Pink', 'Black']","['mysterious', 'dreamlike']",390,"['엄마', '영숙', '사진']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191114072.jpg,나는 나를 파괴할 권리가 있다,"10,350",9.91,570,standard,"['Beige', 'Brown', 'White']","['mysterious', 'calm', 'bright']",400,"['김영하', '권리', '파괴']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791130651873.jpg,기억서점,"15,570",10.0,860,standard,"['Beige', 'Purple']","['mysterious', 'dreamlike', 'emotional']",371,"['기억', '서점', '극도']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191114256.jpg,오직 두 사람,"11,700",9.79,650,standard,"['Brown', 'Purple', 'White']","['mysterious', 'calm', 'luxurious']",404,"['김영하', '단편', '등단']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937473401.jpg,급류,"12,600",9.63,700,standard,"['Beige', 'Black', 'White']","['mysterious', 'calm', 'dreamlike']",363,"['관계', '아빠', '만남']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788901248196.jpg,그 산이 정말 거기 있었을까,"15,300",9.93,850,standard,"['Black', 'Brown', 'White']","['calm', 'luxurious', 'dreamlike']",377,"['박완서', '싱아', '이념']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791172130879.jpg,멜라닌,"15,120",9.69,840,standard,"['Beige', 'White', 'Blue']","['mysterious', 'bright', 'emotional']",400,"['소년', '피부', '한겨레문학상']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791198173898.jpg,비가 오면 열리는 상점,"15,120",9.53,840,standard,"['Black', 'Brown', 'Purple']","['mysterious', 'warm', 'emotional']",423,"['상점', '감동', '언어']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791162203620.jpg,파과,"14,220",9.69,790,standard,"['Brown', 'White']","['mysterious', 'luxurious', 'emotional']",390,"['조각', '파과', '여성']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788927806936.jpg,황순원문학상 수상작품집(2015): 한강 눈 한 송이가 녹는 동안,"12,600",9.77,700,standard,"['Black', 'Purple', 'White']","['calm', 'luxurious', 'dreamlike']",400,"['황순원', '수상', '문학상']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788936434540.jpg,피프티 피플,"12,600",9.72,700,standard,"['Beige', 'Orange', 'Purple']","['dreamlike', 'emotional', 'colorful']",422,"['피플', '피프티', '정세랑']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191193114.jpg,재와 물거품,"11,700",9.11,650,standard,"['Black', 'Purple', 'White']","['mysterious', 'dreamlike', 'emotional']",422,"['수아', '인어', '무녀']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791161571379.jpg,불편한 편의점 2(단풍 에디션),"12,600",9.74,700,standard,"['Beige', 'Brown', 'Orange']","['calm', 'warm', 'dreamlike']",365,"['편의점', '알바', '불편']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954681179.jpg,밝은 밤,"13,950",9.85,770,standard,['Beige'],"['calm', 'warm', 'luxurious']",410,"['증조모', '작가', '소설']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191114225.jpg,작별인사,"12,600",9.52,700,standard,"['Beige', 'White', 'Purple']","['mysterious', 'calm', 'emotional']",413,"['작별', '인사', '원고']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791161571768.jpg,나의 돈키호테,"16,200",9.72,900,standard,"['Beige', 'Brown']","['calm', 'luxurious', 'minimalism']",395,"['불편', '편의점', '독자']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791141600785.jpg,동경,"13,950",9.64,770,standard,"['Beige', 'Brown']","['calm', 'dreamlike', 'emotional']",393,"['김화', '마음', '동경']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788936434120.jpg,소년이 온다,"13,500",9.78,750,standard,"['Black', 'Brown', 'Orange']","['mysterious', 'calm', 'dreamlike']",412,"['한강', '보편', '인간']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791192638379.jpg,쓰게 될 것,"15,120",9.84,840,standard,"['White', 'Yellow', 'Green']","['mysterious', 'calm', 'dreamlike']",369,"['최진영', '가능', '소설가']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191193237.jpg,아홉수 가위,"11,700",9.8,650,standard,"['White', 'Orange']","['calm', 'luxurious', 'bright']",110,"['빌런', '청년', '어둠']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791141601508.jpg,조금 망한 사랑,"15,300",9.69,850,standard,"['Beige', 'Green']","['calm', 'luxurious', 'dreamlike']",372,"['김지연', '소설집', '소설가']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791186963692.jpg,밤드리 노니다가,"12,420",10.0,690,standard,"['Beige', 'Black', 'Purple']","['mysterious', 'calm', 'luxurious']",372,"['고전', '교수', '잡지사']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791198838841.jpg,그들의 하루,"16,200",9.82,900,standard,"['Beige', 'Brown']","['mysterious', 'calm', 'dreamlike']",392,"['하루', '오늘', '박대']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791162203392.jpg,아가미,"13,320",9.59,740,standard,"['Beige', 'Purple']","['mysterious', 'dreamlike', 'emotional']",392,"['아가미', '소년', '비늘']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791170611783.jpg,이효석문학상 수상작품집 2024,"13,500",9.57,750,standard,"['Beige', 'Brown']","['mysterious', 'calm', 'dreamlike']",400,"['선정', '소설가', '작품집']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788936439651.jpg,대온실 수리 보고서,"16,200",9.71,900,standard,"['Beige', 'Brown']","['mysterious', 'warm', 'dreamlike']",423,"['온실', '수리', '보고서']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791161571492.jpg,우리가 겨울을 지나온 방식,"12,600",10.0,700,standard,"['Beige', 'Purple']","['calm', 'luxurious', 'dreamlike']",384,"['희망', '간병', '정유정']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791160405750.jpg,단 한 사람,"13,500",9.64,750,standard,"['Beige', 'Black']","['mysterious', 'luxurious', 'emotional']",390,"['최진영', '나무', '수명']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788936459093.jpg,페인트,"12,600",9.72,700,standard,"['Beige', 'Brown', 'White']","['mysterious', 'luxurious', 'emotional']",413,"['부모', '양장', '페인트']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788936434687.jpg,꿀잠 선물 가게,"15,300",9.97,850,standard,"['Beige', 'red', 'Green']","['mysterious', 'warm', 'emotional']",402,"['가게', '선물', '꿈속']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791161571829.jpg,망원동 브라더스,"15,750",10.0,870,standard,"['Beige', 'Brown', 'Green']","['calm', 'warm', 'dreamlike']",418,"['망원동', '루저', '재기']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937473852.jpg,치치새가 사는 숲,"12,600",9.53,700,standard,"['Beige', 'Brown', 'White']","['mysterious', 'dreamlike', 'emotional']",385,"['현재', '목소리', '최악']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193078310.jpg,이윽고 언어가 사라졌다,"15,120",10.0,840,standard,"['Yellow', 'Black', 'Brown']","['calm', 'dreamlike', 'fresh']",411,"['언어', '최이아', '기자']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937479779.jpg,겨울방학,"11,700",9.4,650,standard,"['White', 'Purple', 'Orange']","['calm', 'luxurious', 'bright']",391,"['방학', '겨울', '바닥']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954688994.jpg,나주에 대하여,"13,500",9.72,750,standard,"['Beige', 'Black']","['mysterious', 'calm', 'dreamlike']",390,"['김화', '마음', '평론가']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791197346521.jpg,다 하지 못한 말,"16,200",9.67,900,standard,"['Beige', 'Black', 'Brown']","['calm', 'luxurious', 'dreamlike']",379,"['호텔', '문체', '사람']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954687041.jpg,새의 선물,"14,400",9.92,800,standard,"['Beige', 'White', 'Green']","['calm', 'luxurious', 'dreamlike']",367,"['은희경', '선물', '개정판']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791167372864.jpg,구의 증명,"10,800",9.4,600,standard,"['Beige', 'Black', 'Purple']","['mysterious', 'calm', 'dreamlike']",358,"['감성', '최진영', '죽음']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788998441029.jpg,천년의 사랑,"13,500",9.81,750,standard,"['Beige', 'White']","['mysterious', 'luxurious', 'emotional']",420,"['환생', '연애', '사랑']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791171717064.jpg,라비우와 링과,"11,700",9.62,650,standard,"['Beige', 'Purple', 'White']","['calm', 'warm', 'dreamlike']",408,"['주영', '브라질', '룸메이트']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954648905.jpg,검은 사슴,"13,950",9.79,770,standard,"['Beige', 'Purple', 'White']","['mysterious', 'calm', 'emotional']",400,"['사슴', '짐승', '전집']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791169109413.jpg,사북,"17,550",10.0,970,standard,"['Beige', 'Black', 'Purple']","['mysterious', 'luxurious', 'emotional']",392,"['오컬트', '가상', '진실']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791197021688.jpg,살인자의 기억법,"10,800",9.77,600,standard,"['Black', 'red', 'White']","['mysterious', 'calm', 'bright']",372,"['독일', '김영하', '기억']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791167140722.jpg,황금종이 1,"16,650",9.64,920,standard,"['Black', 'Brown', 'Purple']","['mysterious', 'calm', 'luxurious']",365,"['인간', '오늘날', '생존']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788936439002.jpg,두고 온 여름,"12,600",9.44,700,standard,"['Beige', 'Brown', 'Purple']","['mysterious', 'calm', 'dreamlike']",399,"['경계', '이해', '단정']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191824216.jpg,이끼숲,"14,220",9.78,790,standard,"['Beige', 'Orange']","['mysterious', 'emotional', 'colorful']",410,"['이야기', '바람', '생각']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791130699165.jpg,김약국의 딸들,"19,800",9.57,"1,100",standard,"['Black', 'red', 'Purple']","['calm', 'luxurious', 'dreamlike']",368,"['토지', '포문', '원전']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791170611967.jpg,돼지의 피,"13,950",10.0,770,standard,"['Beige', 'Brown', 'Green']","['mysterious', 'calm', 'emotional']",380,"['돼지', '작가', '이미지']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954695053.jpg,아주 희미한 빛으로도,"15,120",9.65,840,standard,"['Beige', 'Purple']","['mysterious', 'calm', 'emotional']",399,"['인물', '최은', '연대기']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791141601447.jpg,모우어,"15,300",9.89,850,standard,"['Beige', 'Brown']","['mysterious', 'dreamlike', 'emotional']",435,"['소설집', '노랜드', '파랑']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788936433673.jpg,엄마를 부탁해,"13,500",9.26,750,standard,['Brown'],"['mysterious', 'calm', 'dreamlike']",423,"['엄마', '가족', '실종']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791167901354.jpg,랑과 나의 사막,"13,500",9.69,750,standard,"['Beige', 'Purple', 'White']","['mysterious', 'dreamlike', 'emotional']",411,"['현대문학', '로봇', '등장']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954616515.jpg,희랍어 시간,"11,700",9.63,650,standard,"['Beige', 'Brown', 'White']","['mysterious', 'calm', 'bright']",400,"['희랍어', '여자', '침묵']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954692526.jpg,각각의 계절,"13,500",9.59,750,standard,"['Beige', 'White', 'Green']","['calm', 'luxurious', 'bright']",265,"['권여선', '소설집', '인생']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937442698.jpg,유령의 마음으로,"11,700",9.56,650,standard,"['Beige', 'Pink']","['calm', 'dreamlike', 'emotional']",380,"['선우', '유령', '환상']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954638241.jpg,해질 무렵,"15,120",8.98,840,standard,"['Beige', 'Brown', 'Orange']","['luxurious', 'dreamlike', 'emotional']",410,"['수기', '연극', '메일']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791198809940.jpg,탕비실,"12,600",9.39,700,standard,"['Beige', 'Green', 'Purple']","['mysterious', 'bright', 'dreamlike']",391,"['리얼리티', '동료', '재미']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791172638252.jpg,칼과 슈왈츠 마돈나,"11,700",10.0,650,standard,"['Beige', 'red', 'Green']","['mysterious', 'dreamlike', 'emotional']",390,"['리셋', '바이크', '사다리']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791196722012.jpg,너무나 많은 여름이,"14,400",9.64,800,standard,"['White', 'Beige', 'Purple']","['calm', 'luxurious', 'dreamlike']",413,"['이야기', '얼굴', '김연수']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954682152.jpg,작별하지 않는다,"15,120",9.67,840,standard,"['White', 'Beige', 'Purple']","['calm', 'luxurious', 'dreamlike']",426,"['작별', '한강', '인간']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788932013046.jpg,그대의 차가운 손,"12,600",9.84,700,standard,"['Beige', 'Black']","['mysterious', 'calm', 'emotional']",389,"['문학과사회', '찰나', '조각']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791141601218.jpg,생의 이면,"16,650",9.17,920,standard,"['Beige', 'Black', 'White']","['calm', 'luxurious', 'bright']",392,"['숨결', '이면', '명실상부']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788956602998.jpg,내 심장을 쏴라,"15,300",8.92,850,standard,"['Beige', 'Brown']","['mysterious', 'calm', 'luxurious']",400,"['수명', '입원', '퇴원']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954641630.jpg,쇼코의 미소,"13,050",9.56,720,standard,"['Beige', 'Purple']","['calm', 'warm', 'dreamlike']",374,"['쇼코', '미소', '한지']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788970125947.jpg,일러두기(제47회 이상문학상 작품집 2024년),"14,850",9.95,820,standard,"['Beige', 'red', 'Brown']","['calm', 'warm', 'dreamlike']",400,"['미용', '복면', '가게']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791197021633.jpg,검은 꽃,"9,900",9.83,550,standard,"['Beige', 'Brown', 'White']","['calm', 'luxurious', 'bright']",424,"['김영하', '서영채', '서가']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791167374912.jpg,두리안의 맛,"15,120",10.0,840,standard,"['Beige', 'Purple']","['calm', 'dreamlike', 'emotional']",423,"['노동자', '산책로', '아르바이트']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791160946628.jpg,마당을 나온 암탉(출간 20주년 특별판),"14,850",9.9,820,standard,"['White', 'Purple']",[],371,"['어린이', '키워드', '성인']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954651820.jpg,내게 무해한 사람,"13,050",9.4,720,standard,['Beige'],"['calm', 'warm', 'dreamlike']",392,"['시절', '소설집', '커플']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191824001.jpg,지구 끝의 온실,"13,500",9.71,750,standard,"['Beige', 'Purple']","['mysterious', 'warm', 'dreamlike']",423,"['중국', '출간', '대만']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788932023151.jpg,비행운,"13,500",9.46,750,standard,"['Beige', 'Purple', 'Blue']","['calm', 'warm', 'emotional']",391,"['비행운', '화장실', '불운']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788994006826.jpg,한강: 회복하는 인간(Convalescence),"8,550",9.46,470,standard,"['Beige', 'Black', 'Brown']","['mysterious', 'calm', 'emotional']",392,"['회복', '영어', '아픔']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788933872390.jpg,나목(아카이브 에디션),"16,920",10.0,940,standard,['Beige'],"['mysterious', 'warm', 'luxurious']",433,"['박완서', '나목', '에디션']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791192684239.jpg,카지노,"14,850",9.88,820,standard,"['Beige', 'Brown', 'Purple']","['mysterious', 'calm', 'luxurious']",372,"['도박', '계획', '대부']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791160274509.jpg,사랑 후에 오는 것들,"15,300",9.74,850,standard,"['Pink', 'Beige', 'Purple']","['mysterious', 'dreamlike', 'emotional']",370,"['남녀', '사랑', '바다']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791194246374.jpg,죽은 자의 블랙박스를 요청합니다,"15,120",9.89,840,standard,"['Beige', 'Black', 'Purple']","['mysterious', 'calm', 'bright']",361,"['블랙', '이식', '박스']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191061987.jpg,인어 사냥,"13,500",9.88,750,standard,"['Beige', 'Black', 'Brown']","['mysterious', 'dreamlike', 'emotional']",423,"['인어', '강원도', '인간']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788936438012.jpg,이제야 언니에게,"14,400",9.65,800,standard,"['Black', 'Brown']","['calm', 'bright', 'dreamlike']",382,"['제니', '문학', '동생']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791130657820.jpg,"오늘도 돌아갑니다, 풍진동 LP가게","15,300",10.0,850,standard,"['Beige', 'Brown', 'Orange']","['warm', 'dreamlike', 'emotional']",412,"['음악', '가게', '감상']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954699808.jpg,믿음에 대하여,"13,050",9.65,720,standard,"['Yellow', 'Orange', 'Purple']","['mysterious', 'dreamlike', 'emotional']",411,"['믿음', '임철우', '직장']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791198530325.jpg,메리골드 마음 사진관,"15,300",9.56,850,standard,"['Beige', 'Brown', 'Purple']","['mysterious', 'warm', 'emotional']",421,"['골드', '메리', '마법']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791172740177.jpg,붉은 그늘,"17,550",10.0,970,standard,"['Beige', 'Brown']","['mysterious', 'calm', 'dreamlike']",378,"['노근리', '전쟁', '사건']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791197325892.jpg,음악소설집,"16,200",9.64,900,standard,"['Beige', 'White']","['calm', 'luxurious', 'dreamlike']",425,"['이모', '엄마', '음악']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788932034836.jpg,노랑무늬영원,"12,600",9.9,700,standard,"['Beige', 'Brown', 'White']","['calm', 'luxurious', 'dreamlike']",355,"['노랑', '무늬', '중편']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937441943.jpg,단순한 진심,"11,700",9.48,650,standard,"['Beige', 'Brown']","['calm', 'bright', 'dreamlike']",349,"['나나', '입양', '해외']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954646079.jpg,바깥은 여름,"13,050",9.41,720,standard,"['Beige', 'Green']","['mysterious', 'dreamlike', 'emotional']",413,"['저자', '뜻밖', '편견']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791197671708.jpg,사서함 110호의 우편물,"15,300",9.84,850,standard,"['Beige', 'White']","['calm', 'bright', 'dreamlike']",417,"['사랑', '마음', '인생']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791170487845.jpg,자카란다,"11,700",0.0,650,standard,"['Beige', 'Purple']","['mysterious', 'dreamlike', 'emotional']",388,"['색깔', '부부', '저자']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954682749.jpg,1차원이 되고 싶어,"13,320",9.72,740,standard,"['Beige', 'Yellow', 'Purple']","['warm', 'dreamlike', 'emotional']",402,"['차원', '신동엽', '작가']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791188545414.jpg,피구왕 서영,"10,800",9.36,600,standard,"['Pink', 'Beige', 'Green']","['mysterious', 'calm', 'dreamlike']",390,"['서영', '불편', '발매']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788998441005.jpg,원미동 사람들,"11,700",9.82,650,standard,"['Orange', 'Brown', 'White']","['calm', 'luxurious', 'dreamlike']",409,"['원미동', '시민', '서울']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791172131067.jpg,나의 아름다운 정원,"15,120",9.17,840,standard,"['Beige', 'White', 'Orange']","['calm', 'warm', 'dreamlike']",403,"['정원', '감동', '문학']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788956607030.jpg,28,"16,020",9.33,890,standard,"['White', 'Beige', 'Purple']","['calm', 'luxurious', 'bright']",409,"['도시', '정유정', '전염병']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791167902580.jpg,적산가옥의 유령,"13,500",9.94,750,standard,"['Beige', 'Brown']","['mysterious', 'dreamlike', 'emotional']",396,"['가옥', '증조모', '별채']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791188594245.jpg,모 이야기,"19,800",10.0,"1,100",standard,"['Beige', 'Brown']","['mysterious', 'warm', 'emotional']",423,"['아기', '고양이', '조심']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954699372.jpg,눈부신 안부,"14,400",9.72,800,standard,"['Beige', 'Purple']","['calm', 'luxurious', 'dreamlike']",410,"['안부', '백수', '소설집']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791160404203.jpg,표백,"12,420",9.53,690,standard,"['Beige', 'Black', 'Purple']","['mysterious', 'dreamlike', 'emotional']",365,"['자살', '친구', '대학']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791197377143.jpg,"어서 오세요, 휴남동 서점입니다","13,500",9.69,750,standard,"['Orange', 'Brown', 'White']","['calm', 'warm', 'dreamlike']",404,"['서점', '동네', '안식처']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193024713.jpg,첫사랑의 침공,"10,800",9.62,600,standard,"['Beige', 'Black', 'Purple']","['mysterious', 'dreamlike', 'emotional']",420,"['외계인', '침공', '누나']"
